game_id,opening_eco,opening_name,opening_moves,opening_description,white_rating,black_rating,result,time_control,created_at
sample_5972,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1281,1255,white,rapid,2024-01-01
sample_5973,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1227,1370,black,rapid,2024-01-01
sample_5974,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1289,1316,white,rapid,2024-01-01
sample_5975,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1287,1274,draw,rapid,2024-01-01
sample_5976,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1253,1340,draw,rapid,2024-01-01
sample_5977,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1363,1378,white,rapid,2024-01-01
sample_5978,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1389,1208,white,rapid,2024-01-01
sample_5979,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1292,1315,white,rapid,2024-01-01
sample_5980,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1365,1222,draw,rapid,2024-01-01
sample_5981,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1366,1310,white,rapid,2024-01-01
sample_5982,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1332,1369,white,rapid,2024-01-01
sample_5983,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1273,1378,draw,rapid,2024-01-01
sample_5984,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1349,1206,white,rapid,2024-01-01
sample_5985,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1273,1254,black,rapid,2024-01-01
sample_5986,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1230,1330,white,rapid,2024-01-01
sample_5987,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1310,1339,white,rapid,2024-01-01
sample_5988,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1245,1376,black,rapid,2024-01-01
sample_5989,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1217,1326,black,rapid,2024-01-01
sample_5990,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1397,1385,white,rapid,2024-01-01
sample_5991,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1359,1309,draw,rapid,2024-01-01
sample_5992,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1231,1300,draw,rapid,2024-01-01
sample_5993,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1266,1219,draw,rapid,2024-01-01
sample_5994,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1320,1303,white,rapid,2024-01-01
sample_5995,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1351,1236,white,rapid,2024-01-01
sample_5996,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1227,1256,black,rapid,2024-01-01
sample_5997,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1365,1349,white,rapid,2024-01-01
sample_5998,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1205,1391,white,rapid,2024-01-01
sample_5999,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1348,1205,white,rapid,2024-01-01
sample_6000,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1224,1256,draw,rapid,2024-01-01
sample_6001,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1221,1301,white,rapid,2024-01-01
sample_6002,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1269,1383,black,rapid,2024-01-01
sample_6003,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1318,1361,white,rapid,2024-01-01
sample_6004,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1355,1215,white,rapid,2024-01-01
sample_6005,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1250,1306,draw,rapid,2024-01-01
sample_6006,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1283,1272,white,rapid,2024-01-01
sample_6007,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1206,1258,black,rapid,2024-01-01
sample_6008,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1374,1229,white,rapid,2024-01-01
sample_6009,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1384,1364,white,rapid,2024-01-01
sample_6010,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1315,1278,draw,rapid,2024-01-01
sample_6011,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1211,1208,white,rapid,2024-01-01
sample_6012,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1386,1304,black,rapid,2024-01-01
sample_6013,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1203,1258,white,rapid,2024-01-01
sample_6014,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1328,1364,black,rapid,2024-01-01
sample_6015,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1243,1266,draw,rapid,2024-01-01
sample_6016,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1227,1382,white,rapid,2024-01-01
sample_6017,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1248,1201,white,rapid,2024-01-01
sample_6018,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1223,1261,white,rapid,2024-01-01
sample_6019,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1351,1321,white,rapid,2024-01-01
sample_6020,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1337,1225,white,rapid,2024-01-01
sample_6021,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1247,1252,white,rapid,2024-01-01
sample_6022,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1278,1393,white,rapid,2024-01-01
sample_6023,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1368,1331,black,rapid,2024-01-01
sample_6024,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1229,1265,draw,rapid,2024-01-01
sample_6025,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1201,1267,draw,rapid,2024-01-01
sample_6026,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1338,1278,black,rapid,2024-01-01
sample_6027,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1300,1383,white,rapid,2024-01-01
sample_6028,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1212,1387,white,rapid,2024-01-01
sample_6029,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1220,1212,black,rapid,2024-01-01
sample_6030,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1355,1355,draw,rapid,2024-01-01
sample_6031,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1251,1267,white,rapid,2024-01-01
sample_6032,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1245,1284,black,rapid,2024-01-01
sample_6033,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1215,1305,black,rapid,2024-01-01
sample_6034,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1202,1320,draw,rapid,2024-01-01
sample_6035,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1239,1258,black,rapid,2024-01-01
sample_6036,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1222,1257,white,rapid,2024-01-01
sample_6037,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1392,1202,draw,rapid,2024-01-01
sample_6038,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1200,1305,black,rapid,2024-01-01
sample_6039,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1200,1253,draw,rapid,2024-01-01
sample_6040,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1320,1261,draw,rapid,2024-01-01
sample_6041,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1328,1219,white,rapid,2024-01-01
sample_6042,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1256,1326,white,rapid,2024-01-01
sample_6043,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1361,1206,draw,rapid,2024-01-01
sample_6044,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1230,1391,black,rapid,2024-01-01
sample_6045,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1370,1391,white,rapid,2024-01-01
sample_6046,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1349,1352,black,rapid,2024-01-01
sample_6047,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1230,1204,white,rapid,2024-01-01
sample_6048,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1217,1262,black,rapid,2024-01-01
sample_6049,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1243,1292,white,rapid,2024-01-01
sample_6050,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1243,1315,black,rapid,2024-01-01
sample_6051,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1201,1262,black,rapid,2024-01-01
sample_6052,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1288,1375,white,rapid,2024-01-01
sample_6053,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1297,1313,black,rapid,2024-01-01
sample_6054,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1244,1392,draw,rapid,2024-01-01
sample_6055,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1201,1231,black,rapid,2024-01-01
sample_6056,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1208,1397,black,rapid,2024-01-01
sample_6057,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1351,1376,white,rapid,2024-01-01
sample_6058,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1391,1312,draw,rapid,2024-01-01
sample_6059,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1252,1205,draw,rapid,2024-01-01
sample_6060,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1292,1328,white,rapid,2024-01-01
sample_6061,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1316,1358,white,rapid,2024-01-01
sample_6062,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1244,1387,draw,rapid,2024-01-01
sample_6063,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1285,1337,black,rapid,2024-01-01
sample_6064,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1360,1356,white,rapid,2024-01-01
sample_6065,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1252,1313,white,rapid,2024-01-01
sample_6066,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1338,1381,white,rapid,2024-01-01
sample_6067,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1221,1277,black,rapid,2024-01-01
sample_6068,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1279,1391,draw,rapid,2024-01-01
sample_6069,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1257,1282,white,rapid,2024-01-01
sample_6070,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1388,1361,draw,rapid,2024-01-01
sample_6071,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1289,1229,black,rapid,2024-01-01
sample_6072,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1272,1306,white,rapid,2024-01-01
sample_6073,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1369,1371,black,rapid,2024-01-01
sample_6074,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1355,1354,draw,rapid,2024-01-01
sample_6075,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1297,1242,white,rapid,2024-01-01
sample_6076,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1241,1313,black,rapid,2024-01-01
sample_6077,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1202,1302,white,rapid,2024-01-01
sample_6078,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1301,1332,white,rapid,2024-01-01
sample_6079,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1236,1348,draw,rapid,2024-01-01
sample_6080,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1365,1270,draw,rapid,2024-01-01
sample_6081,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1387,1396,white,rapid,2024-01-01
sample_6082,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1299,1238,white,rapid,2024-01-01
sample_6083,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1399,1394,black,rapid,2024-01-01
sample_6084,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1245,1204,black,rapid,2024-01-01
sample_6085,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1393,1385,white,rapid,2024-01-01
sample_6086,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1348,1346,black,rapid,2024-01-01
sample_6087,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1211,1343,white,rapid,2024-01-01
sample_6088,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1286,1270,black,rapid,2024-01-01
sample_6089,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1360,1362,white,rapid,2024-01-01
sample_6090,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1215,1321,white,rapid,2024-01-01
sample_6091,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1386,1373,white,rapid,2024-01-01
sample_6092,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1347,1315,white,rapid,2024-01-01
sample_6093,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1320,1387,white,rapid,2024-01-01
sample_6094,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1295,1374,white,rapid,2024-01-01
